Id	Modularity Class
org.argouml.activity2.diagram.FigBaseNode	223
org.argouml.activity2.diagram.FigGravityPoly	223
org.argouml.activity2.diagram.DiagramElementBuilder	223
org.argouml.activity2.diagram.FigBasePresentation	223
org.argouml.activity2.diagram.FigNamedConcavePentagon	223
org.argouml.activity2.diagram.FigNamedPentagon	223
org.argouml.activity2.diagram.FigNamedRect	223
org.argouml.activity2.diagram.FigNamedRRect	223
org.argouml.activity2.diagram.NameDisplayer	223
org.argouml.activity2.diagram.StereotypeDisplayer	223
org.argouml.uml.diagram.static_structure.layout.ClassdiagramAssociationEdge	224
org.argouml.uml.diagram.static_structure.layout.ClassdiagramEdge	224
org.argouml.uml.diagram.static_structure.layout.ClassdiagramGeneralizationEdge	224
org.argouml.uml.diagram.static_structure.layout.ClassdiagramNote	224
org.argouml.uml.diagram.static_structure.layout.ClassdiagramRealizationEdge	224
org.argouml.uml.diagram.ui.PropPanelDiagram	225
org.argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram	225
org.argouml.uml.diagram.collaboration.ui.PropPanelUMLCollaborationDiagram	225
org.argouml.uml.diagram.deployment.ui.PropPanelUMLDeploymentDiagram	225
org.argouml.uml.diagram.state.ui.PropPanelUMLStateDiagram	225
org.argouml.uml.diagram.static_structure.ui.PropPanelUMLClassDiagram	225
org.argouml.uml.diagram.use_case.ui.PropPanelUMLUseCaseDiagram	225
org.argouml.uml.ui.foundation.core.ActionAddLiteral	225
org.argouml.uml.diagram.ui.StylePanelFigAssociationClass	226
org.argouml.notation.providers.EnumerationLiteralNotation	226
org.argouml.kernel.ProjectMember	227
org.argouml.uml.ProjectMemberModel	227
org.argouml.uml.diagram.ProjectMemberDiagram	227
org.argouml.uml.cognitive.critics.InitCognitiveCritics	228
org.argouml.uml.cognitive.checklist.Init	228
org.argouml.uml.ui.TabTaggedValues	229
org.argouml.uml.ui.TabConstraints	229
org.argouml.taskmgmt.ProgressMonitor	230
org.argouml.application.events.ArgoHelpEventListener	230
org.argouml.sequence2.SequenceDiagramPropPanelFactory	231
org.argouml.pattern.cognitive.critics.InitPatternCritics	231
org.argouml.uml.cognitive.critics.ClOperationCompartment	232
org.argouml.uml.cognitive.critics.ClAttributeCompartment	232
org.argouml.profile.URLModelLoader	233
org.argouml.profile.ReaderModelLoader	233
org.argouml.profile.ProfileReference	233
org.argouml.moduleloader.ModuleInterface	234
org.argouml.moduleloader.ModuleLoader2	234
org.argouml.profile.init.InitProfileSubsystem	234
org.argouml.profile.internal.ProfileMeta	234
org.argouml.model.XmiReferenceException	235
org.argouml.ui.cmd.ZoomActionProxy	235
org.argouml.core.propertypanels.ui.RadioButtonPanel	236
org.argouml.core.propertypanels.ui.ScrollListFactory	236
org.argouml.core.propertypanels.ui.ScrollListImpl	236
org.argouml.model.XmiReferenceRuntimeException	237
org.argouml.core.propertypanels.ui.UMLMethodSpecificationComboBoxModel	237
org.argouml.ui.explorer.rules.GoStatemachineToDiagram	238
org.argouml.uml.diagram.activity.ActivityDiagramGraphModel	238
org.argouml.uml.ui.UMLLinkMouseListener	238
org.argouml.uml.ui.ActionNavigateTransition	238
org.argouml.uml.ui.ActionNavigateContainerElement	238
org.argouml.uml.ui.behavior.state_machines.UMLSynchStateBoundDocument	238
org.argouml.uml.ui.SourcePathTableModel	238
org.argouml.ui.explorer.rules.GoModelToCollaboration	239
org.argouml.ui.explorer.rules.GoModelToBaseElements	239
org.argouml.uml.ui.foundation.core.ActionNewClass	240
org.argouml.ui.explorer.rules.GoPackageToClass	240
org.argouml.uml.ui.foundation.core.ActionNewInnerClass	240
org.argouml.uml.ui.foundation.core.ActionAddDataType	240
org.argouml.uml.ui.foundation.core.ActionAddEnumeration	240
org.argouml.uml.ui.behavior.use_cases.ActionNewActor	240
org.argouml.uml.ui.behavior.use_cases.ActionNewUseCase	240
org.argouml.ui.explorer.rules.GoClassifierToBehavioralFeature	240
org.argouml.core.propertypanels.ui.UMLNodeDeployedComponentListModel	241
org.argouml.core.propertypanels.ui.UMLActionSequenceActionListModel	241
org.argouml.core.propertypanels.ui.UMLActivityGraphPartitionListModel	241
org.argouml.core.propertypanels.ui.UMLObjectFlowStateParameterListModel	241
org.argouml.core.propertypanels.ui.UMLOFSStateListModel	241
org.argouml.core.propertypanels.ui.UMLPartitionActivityGraphListModel	241
org.argouml.core.propertypanels.ui.UMLPartitionContentListModel	241
org.argouml.core.propertypanels.ui.UMLExtendedElementsListModel	241
org.argouml.core.propertypanels.ui.UMLStereotypeBaseClassListModel	241
org.argouml.core.propertypanels.ui.UMLExpressionPanel	242
org.argouml.core.propertypanels.ui.UMLInitialValueExpressionModel	242
org.argouml.core.propertypanels.ui.UMLChangeExpressionModel	242
org.argouml.core.propertypanels.ui.UMLExpressionExpressionModel	242
org.argouml.core.propertypanels.ui.UMLTimeExpressionModel	242
org.argouml.core.propertypanels.ui.UMLRecurrenceExpressionModel	242
org.argouml.core.propertypanels.ui.UMLScriptExpressionModel	242
org.argouml.core.propertypanels.ui.UMLConditionExpressionModel	242
org.argouml.core.propertypanels.ui.UMLDefaultValueExpressionModel	242
org.argouml.core.propertypanels.ui.UMLExpressionBodyField	242
org.argouml.core.propertypanels.ui.UMLExpressionLanguageField	242
org.argouml.core.propertypanels.ui.UMLExpressionModel	242
org.argouml.profile.internal.ui.ProfilePropPanelFactory	243
org.argouml.ui.explorer.ActionManageProfiles	243
org.argouml.uml.cognitive.critics.CrDisambigStateName	244
org.argouml.uml.cognitive.critics.CrNWayAgg	244
org.argouml.uml.cognitive.critics.CrMultipleDeepHistoryStates	245
org.argouml.uml.cognitive.critics.CrMultipleShallowHistoryStates	245
org.argouml.uml.cognitive.critics.CrNodesOverlap	245
org.argouml.uml.cognitive.critics.CrForkOutgoingTransition	245
org.argouml.uml.cognitive.critics.CrInvalidForkTriggerOrGuard	245
org.argouml.uml.cognitive.critics.CrInvalidHistory	245
org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard	245
org.argouml.uml.cognitive.critics.CrInvalidPseudoStateTrigger	245
org.argouml.uml.cognitive.critics.CrInvalidSynch	245
org.argouml.uml.cognitive.critics.CrJoinIncomingTransition	245
org.argouml.uml.cognitive.critics.CrZeroLengthEdge	245
org.argouml.uml.cognitive.critics.CrCrossNamespaceAssoc	246
org.argouml.uml.cognitive.critics.CrNavFromInterface	246
org.argouml.uml.cognitive.critics.CrConflictingComposites	247
org.argouml.uml.cognitive.critics.ChildGenUML	247
org.argouml.uml.ui.foundation.core.UMLGeneralizableElementAbstractCheckBox	248
org.argouml.uml.ui.foundation.core.UMLGeneralizableElementLeafCheckBox	248
org.argouml.uml.ui.foundation.core.UMLGeneralizableElementRootCheckBox	248
org.argouml.uml.ui.UMLExpressionBodyField	249
org.argouml.uml.ui.UMLExpressionLanguageField	249
org.argouml.uml.ui.UMLStimulusActionTextField	249
org.argouml.cognitive.UnresolvableException	250
org.argouml.uml.ui.UMLTextArea2	250
org.argouml.uml.ui.UMLTextField2	250
org.argouml.uml.ui.UMLModelElementTaggedValueProxy	250
org.argouml.uml.diagram.static_structure.layout.ClassdiagramInheritanceEdge	251
org.argouml.uml.diagram.static_structure.layout.ClassdiagramModelElementFactory	251
org.argouml.ui.explorer.rules.GoProfileToModel	252
org.argouml.ui.explorer.rules.GoProfileConfigurationToProfile	252
org.argouml.ui.explorer.rules.GoProjectToProfileConfiguration	252
org.argouml.uml.cognitive.critics.CrProfile	252
org.argouml.uml.diagram.state.ui.FigFinalState	253
org.argouml.uml.diagram.state.ui.FigInitialState	253
org.argouml.core.propertypanels.ui.UMLComboBoxModel	254
org.argouml.core.propertypanels.ui.UMLComboBox	254
org.argouml.core.propertypanels.ui.UMLMessageActivatorComboBox	254
org.argouml.core.propertypanels.ui.EnumerationListModel	254
org.argouml.uml.diagram.state.ui.FigDeepHistoryState	255
org.argouml.uml.diagram.state.ui.FigShallowHistoryState	255
org.argouml.uml.diagram.state.ui.FigBranchState	255
org.argouml.uml.diagram.state.ui.FigForkState	255
org.argouml.uml.diagram.state.ui.FigHistoryState	255
org.argouml.uml.diagram.state.ui.FigJoinState	255
org.argouml.uml.diagram.state.ui.FigJunctionState	255
org.argouml.ui.explorer.rules.GoCollaborationToDiagram	256
org.argouml.ui.explorer.rules.GoAssocRoleToMessages	256
org.argouml.ui.explorer.rules.GoCollaborationToInteraction	256
org.argouml.ui.explorer.rules.GoGeneralizableElementToSpecialized	256
org.argouml.ui.explorer.rules.GoInteractionToMessages	256
org.argouml.ui.explorer.rules.GoLinkToStimuli	256
org.argouml.ui.explorer.rules.GoMessageToAction	256
org.argouml.ui.explorer.rules.GoStateMachineToState	256
org.argouml.ui.JasonsBigTheme	257
org.argouml.ui.JasonsHugeTheme	257
org.argouml.ui.JasonsTheme	257
org.argouml.ui.StatusBar	258
org.argouml.uml.diagram.ui.FigTrace	258
org.argouml.util.FileConstants	258
org.argouml.ui.TabModelTarget	258
org.argouml.uml.ui.UMLModelElementStereotypeListModel	259
org.argouml.notation.Notation	259
org.argouml.notation.ui.SettingsTabNotation	259
org.argouml.ui.GUI	259
org.argouml.ui.ProjectSettingsDialog	259
org.argouml.ui.SettingsDialog	259
org.argouml.uml.ui.ActionSaveAllGraphics	259
org.argouml.uml.ui.SaveGraphicsManager	259
org.argouml.uml.reveng.ImportClassLoader	259
org.argouml.kernel.ProjectSettings	259
org.argouml.application.api.Argo	259
org.argouml.ui.SettingsTabAppearance	259
org.argouml.uml.ui.TabStereotype	259
org.argouml.ui.ActionImportXMI	259
org.argouml.uml.diagram.ui.ActionSaveDiagramToClipboard	259
org.argouml.ui.SettingsTabEnvironment	259
org.argouml.ui.SettingsTabPreferences	259
org.argouml.ui.SettingsTabUser	259
org.argouml.moduleloader.SettingsTabModules	259
org.argouml.ui.SettingsTabLayout	259
org.argouml.ui.cmd.LastRecentlyUsedMenuList	259
org.argouml.ui.ProjectSettingsTabProperties	259
org.argouml.application.api.GUISettingsTabInterface	259
org.argouml.ui.ActionProjectSettings	259
org.argouml.uml.ui.UMLStereotypeListModel	259
org.argouml.core.propertypanels.ui.UMLTextArea	260
org.argouml.core.propertypanels.ui.UMLTextField	260
org.argouml.core.propertypanels.ui.UMLPlainTextDocument	261
org.argouml.core.propertypanels.ui.UMLDocument	261
org.argouml.uml.diagram.layout.LayoutedContainer	262
org.argouml.uml.diagram.layout.LayoutedNode	262
org.argouml.uml.diagram.layout.LayoutedObject	263
org.argouml.uml.diagram.layout.Layouter	263
org.argouml.uml.reveng.ImporterManager	264
org.argouml.uml.reveng.FileImportUtils	264
org.argouml.uml.StereotypeUtility	265
org.argouml.uml.ui.behavior.activity_graphs.ActionAddEventAsTrigger	265
org.argouml.uml.ui.behavior.state_machines.ActionAddEventAsDeferrableEvent	265
org.argouml.uml.ui.behavior.state_machines.ActionAddSignalsToSignalEvent	265
org.argouml.uml.ui.model_management.ActionAddPackageImport	265
org.argouml.util.ToolBarUtility	265
org.argouml.uml.diagram.state.ui.ButtonActionNewEffect	265
org.argouml.uml.diagram.state.ui.ButtonActionNewEvent	265
org.argouml.uml.diagram.state.ui.ButtonActionNewCallEvent	265
org.argouml.uml.diagram.state.ui.ButtonActionNewChangeEvent	265
org.argouml.uml.diagram.state.ui.ButtonActionNewSignalEvent	265
org.argouml.uml.diagram.state.ui.ButtonActionNewTimeEvent	265
org.argouml.uml.ui.behavior.state_machines.ButtonActionNewGuard	265
org.argouml.uml.ui.foundation.core.ActionSetClassActive	266
org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementAbstract	266
org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementLeaf	266
org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementRoot	266
org.argouml.uml.ui.foundation.core.ActionSetBehavioralFeatureQuery	266
org.argouml.uml.ui.foundation.core.UMLOperationSpecificationDocument	266
org.argouml.core.propertypanels.ui.UMLDiscriminatorNameDocument	267
org.argouml.core.propertypanels.ui.UMLModelElementNameDocument	267
org.argouml.core.propertypanels.ui.UMLExtensionPointLocationDocument	268
org.argouml.core.propertypanels.ui.UMLOperationSpecificationDocument	268
org.argouml.core.propertypanels.ui.UMLSynchStateBoundDocument	268
org.argouml.uml.ui.behavior.state_machines.ActionNewChangeEvent	269
org.argouml.uml.ui.behavior.state_machines.ActionNewSignalEvent	269
org.argouml.uml.ui.behavior.state_machines.ActionNewTimeEvent	269
org.argouml.uml.ui.behavior.state_machines.ActionNewCallEvent	269
org.argouml.ocl.CriticOclEvaluator	270
org.argouml.ocl.OCLEvaluator	270
org.argouml.ocl.OCLExpander	270
org.argouml.ui.cmd.ActionAdjustPageBreaks	271
org.argouml.ui.cmd.ActionSelectAll	271
org.argouml.ui.cmd.ActionSelectInvert	271
org.argouml.configuration.Configuration	272
org.argouml.configuration.ConfigurationProperties	272
org.argouml.configuration.ConfigurationFactory	272
org.argouml.configuration.ConfigurationHandler	272
org.argouml.configuration.IConfigurationFactory	272
org.argouml.configuration.ConfigurationKey	272
org.argouml.configuration.ConfigurationKeyImpl	272
org.argouml.uml.ui.foundation.extension_mechanisms.UMLStereotypeTagDefinitionListModel	272
org.argouml.ui.explorer.rules.GoProjectToModel	273
org.argouml.ui.explorer.rules.GoNamespaceToDiagram	273
org.argouml.ui.explorer.rules.GoNamespaceToOwnedElements	273
org.argouml.ui.explorer.rules.GoModelElementToContainedDiagrams	273
org.argouml.ui.explorer.rules.GoClassifierToSequenceDiagram	273
org.argouml.ui.explorer.rules.GoOperationToSequenceDiagram	273
org.argouml.ui.explorer.rules.GoBehavioralFeatureToStateDiagram	273
org.argouml.ui.explorer.rules.GoBehavioralFeatureToStateMachine	273
org.argouml.ui.explorer.rules.GoClassifierToInstance	273
org.argouml.ui.explorer.rules.GoClassifierToStateMachine	273
org.argouml.ui.explorer.rules.GoClassToSummary	273
org.argouml.ui.explorer.rules.GoModelElementToComment	273
org.argouml.ui.explorer.rules.GoModelToDiagrams	273
org.argouml.ui.explorer.rules.GoNamespaceToClassifierAndPackage	273
org.argouml.ui.explorer.rules.GoOperationToCollaborationDiagram	273
org.argouml.ui.explorer.rules.GoProjectToCollaboration	273
org.argouml.ui.explorer.rules.GoProjectToStateMachine	273
org.argouml.ui.explorer.rules.GoSignalToReception	273
org.argouml.ui.explorer.rules.GoStateMachineToTop	273
org.argouml.ui.explorer.rules.GoStateMachineToTransition	273
org.argouml.ui.explorer.rules.GoStateToDownstream	273
org.argouml.ui.explorer.rules.GoSummaryToAssociation	273
org.argouml.ui.explorer.rules.GoSummaryToAttribute	273
org.argouml.ui.explorer.rules.GoSummaryToIncomingDependency	273
org.argouml.ui.explorer.rules.GoSummaryToInheritance	273
org.argouml.ui.explorer.rules.GoSummaryToOperation	273
org.argouml.ui.explorer.rules.GoSummaryToOutgoingDependency	273
org.argouml.ui.explorer.rules.GoClassifierToCollaboration	273
org.argouml.ui.explorer.rules.GoClassToAssociatedClass	273
org.argouml.ui.explorer.rules.GoClassToNavigableClass	273
org.argouml.ui.explorer.rules.GoCompositeStateToSubvertex	273
org.argouml.ui.explorer.rules.GoDiagramToNode	273
org.argouml.ui.explorer.rules.GoOperationToCollaboration	273
org.argouml.ui.explorer.rules.GoStateToDoActivity	273
org.argouml.ui.explorer.rules.GoStateToEntry	273
org.argouml.ui.explorer.rules.GoStateToExit	273
org.argouml.ui.explorer.rules.GoStateToIncomingTrans	273
org.argouml.ui.explorer.rules.GoStateToInternalTrans	273
org.argouml.ui.explorer.rules.GoStateToOutgoingTrans	273
org.argouml.ui.explorer.rules.GoTransitionToSource	273
org.argouml.ui.explorer.rules.GoTransitionToTarget	273
org.argouml.ui.explorer.rules.GoUseCaseToExtensionPoint	273
org.argouml.ui.explorer.rules.GoStimulusToAction	273
org.argouml.ui.explorer.rules.AbstractPerspectiveRule	273
org.argouml.ui.explorer.rules.GoComponentToResidentModelElement	273
org.argouml.ui.explorer.rules.GoModelToNode	273
org.argouml.ui.explorer.rules.GoNodeToResidentComponent	273
org.argouml.ui.explorer.rules.GoClassifierToStructuralFeature	273
org.argouml.ui.explorer.rules.GoDiagramToEdge	273
org.argouml.ui.explorer.rules.GoElementToMachine	273
org.argouml.ui.explorer.rules.GoModelToElements	273
org.argouml.ui.explorer.rules.GoProjectToDiagram	273
org.argouml.ui.explorer.rules.GoTransitiontoEffect	273
org.argouml.ui.explorer.rules.IncomingDependencyNode	273
org.argouml.ui.explorer.rules.InheritanceNode	273
org.argouml.ui.explorer.rules.OperationsNode	273
org.argouml.ui.explorer.rules.OutgoingDependencyNode	273
org.argouml.ui.explorer.rules.PerspectiveRule	273
org.argouml.ui.explorer.rules.AssociationsNode	273
org.argouml.ui.explorer.rules.AttributesNode	273
org.argouml.ui.explorer.WeakExplorerNode	273
org.argouml.ui.explorer.rules.GoEnumerationToLiterals	273
org.argouml.ui.explorer.rules.GoModelElementToBehavior	273
org.argouml.ui.explorer.rules.GoModelElementToContents	273
org.argouml.ui.explorer.rules.GoStereotypeToTagDefinition	273
org.argouml.ui.explorer.rules.GoSubmachineStateToStateMachine	273
org.argouml.ui.explorer.rules.GoTransitionToGuard	273
org.argouml.core.propertypanels.ui.ScrollList	274
org.argouml.core.propertypanels.ui.UMLModelElementListModel	274
org.argouml.core.propertypanels.ui.UMLMutableLinkedList	274
org.argouml.notation.providers.AssociationEndNameNotation	275
org.argouml.notation.providers.AssociationNameNotation	275
org.argouml.notation.providers.AttributeNotation	275
org.argouml.notation.providers.java.AssociationEndNameNotationJava	275
org.argouml.notation.providers.java.AttributeNotationJava	275
org.argouml.notation.providers.uml.ActionStateNotationUml	275
org.argouml.notation.providers.uml.AssociationEndNameNotationUml	275
org.argouml.notation.providers.uml.AttributeNotationUml	275
org.argouml.notation.providers.uml.NotationUtilityUml	275
org.argouml.notation.providers.uml.StateBodyNotationUml	275
org.argouml.notation.providers.uml.ModelElementNameNotationUml	275
org.argouml.notation.providers.MessageNotation	275
org.argouml.notation.providers.uml.MessageNotationUml	275
org.argouml.notation.NotationProviderFactory2	275
org.argouml.notation.ui.NotationComboBox	275
org.argouml.notation.providers.ExtensionPointNotation	275
org.argouml.notation.providers.ModelElementNameNotation	275
org.argouml.notation.providers.uml.ExtensionPointNotationUml	275
org.argouml.notation.providers.uml.InitNotationUml	275
org.argouml.notation.providers.uml.OperationNotationUml	275
org.argouml.notation.providers.uml.AssociationRoleNotationUml	275
org.argouml.notation.providers.uml.ClassifierRoleNotationUml	275
org.argouml.notation.providers.uml.ObjectFlowStateStateNotationUml	275
org.argouml.notation.providers.uml.ObjectFlowStateTypeNotationUml	275
org.argouml.notation.providers.uml.TransitionNotationUml	275
org.argouml.notation.providers.java.NotationUtilityJava	275
org.argouml.notation.providers.uml.ObjectNotationUml	275
org.argouml.notation.providers.java.AssociationNameNotationJava	275
org.argouml.notation.providers.java.InitNotationJava	275
org.argouml.notation.providers.java.ModelElementNameNotationJava	275
org.argouml.notation.providers.OperationNotation	275
org.argouml.notation.providers.uml.AssociationNameNotationUml	275
org.argouml.notation.providers.java.OperationNotationJava	275
org.argouml.notation.providers.ActionStateNotation	275
org.argouml.notation.providers.ObjectNotation	275
org.argouml.notation.providers.StateBodyNotation	275
org.argouml.notation.providers.TransitionNotation	275
org.argouml.notation.NotationName	275
org.argouml.notation.NotationNameImpl	275
org.argouml.notation.providers.uml.NodeInstanceNotationUml	275
org.argouml.notation.NotationProvider	275
org.argouml.notation.providers.uml.CallStateNotationUml	275
org.argouml.notation.providers.uml.ComponentInstanceNotationUml	275
org.argouml.notation.providers.ClassifierRoleNotation	275
org.argouml.uml.diagram.static_structure.ui.SelectionStereotype	275
org.argouml.notation.providers.AssociationRoleNotation	275
org.argouml.notation.providers.CallStateNotation	275
org.argouml.notation.providers.ComponentInstanceNotation	275
org.argouml.notation.providers.NodeInstanceNotation	275
org.argouml.notation.providers.ObjectFlowStateStateNotation	275
org.argouml.notation.providers.ObjectFlowStateTypeNotation	275
org.argouml.uml.diagram.deployment.ui.CubePortFigRect	275
org.argouml.notation.NotationRenderer	275
org.argouml.notation.providers.NotationUtilityProviders	275
org.argouml.ui.AbstractArgoJPanel	276
org.argouml.cognitive.ui.InitCognitiveUI	276
org.argouml.model.ActivityDiagram	277
org.argouml.model.ClassDiagram	277
org.argouml.model.CollaborationDiagram	277
org.argouml.model.DeploymentDiagram	277
org.argouml.model.SequenceDiagram	277
org.argouml.model.StateDiagram	277
org.argouml.model.UseCaseDiagram	277
org.argouml.transformer.EventTransformer	278
org.argouml.transformer.SimpleStateTransformer	278
org.argouml.transformer.TransformerAction	278
org.argouml.transformer.TransformerManager	278
org.argouml.kernel.ActionList	278
org.argouml.ui.explorer.ExplorerPopup	278
org.argouml.transformer.Transformer	278
org.argouml.transformer.TransformerModule	278
org.argouml.gefext.ArgoFigInk	279
org.argouml.gefext.ArgoFigPoly	279
org.argouml.gefext.ArgoFigSpline	279
org.argouml.swingext.LeftArrowIcon	280
org.argouml.swingext.UpArrowIcon	280
org.argouml.uml.ui.behavior.state_machines.ActionNewCompositeState	281
org.argouml.uml.ui.behavior.state_machines.ActionNewSubmachineState	281
org.argouml.uml.ui.behavior.state_machines.ActionNewSynchState	281
org.argouml.uml.ui.foundation.core.UMLBehavioralFeatureQueryCheckBox	282
org.argouml.uml.ui.foundation.core.UMLClassActiveCheckBox	282
org.argouml.uml.ui.foundation.core.UMLDiscriminatorNameDocument	282
org.argouml.ui.cmd.ActionAdjustGrid	283
org.argouml.ui.cmd.ActionAdjustSnap	283
org.argouml.uml.reveng.ConfigPanelExtension	283
org.argouml.core.propertypanels.ui.UMLValueSpecificationModel	284
org.argouml.core.propertypanels.ui.UMLValueSpecificationPanel	284
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueField	284
org.argouml.uml.ui.UMLUserInterfaceComponent	285
org.argouml.cognitive.checklist.CheckManager	285
org.argouml.uml.util.namespace.Namespace	285
org.argouml.uml.util.namespace.NamespaceElement	285
org.argouml.uml.util.namespace.StringNamespace	285
org.argouml.uml.util.namespace.StringNamespaceElement	285
org.argouml.cognitive.ToDoListListener	285
org.argouml.profile.internal.DependencyChecker	286
org.argouml.profile.internal.DependencyResolver	286
org.argouml.profile.UserProfileReference	286
org.argouml.profile.CoreProfileReference	286
org.argouml.core.propertypanels.ui.UMLClassifierRoleAvailableContentsListModel	287
org.argouml.core.propertypanels.ui.UMLClassifierRoleAvailableFeaturesListModel	287
org.argouml.notation.NotationSettings	288
org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	288
org.argouml.notation.SDNotationSettings	288
org.argouml.core.propertypanels.ui.UMLCollaborationConstrainingElementListModel	289
org.argouml.core.propertypanels.ui.UMLCommentAnnotatedElementListModel	289
org.argouml.core.propertypanels.ui.UMLAssociationLinkListModel	290
org.argouml.core.propertypanels.ui.UMLDependencySupplierListModel	290
org.argouml.core.propertypanels.ui.UMLEventTransitionListModel	291
org.argouml.core.propertypanels.ui.UMLStateMachineSubmachineStateListModel	291
org.argouml.core.propertypanels.ui.UMLFeatureOwnerListModel	292
org.argouml.core.propertypanels.ui.UMLGuardTransitionListModel	292
org.argouml.core.propertypanels.ui.UMLTemplateParameterParameterListModel	293
org.argouml.core.propertypanels.ui.UMLTagDefinitionTypedValuesListModel	293
org.argouml.core.propertypanels.ui.UMLCollaborationInteractionListModel	294
org.argouml.core.propertypanels.ui.UMLInteractionContextListModel	294
org.argouml.core.propertypanels.ui.UMLTransitionTargetListModel	294
org.argouml.core.propertypanels.ui.UMLIncludeAdditionListModel	295
org.argouml.core.propertypanels.ui.UMLMessageActionListModel	295
org.argouml.core.propertypanels.ui.UMLExtendBaseListModel	296
org.argouml.core.propertypanels.ui.UMLMessageInteractionListModel	296
org.argouml.core.propertypanels.ui.UMLGeneralizationChildListModel	297
org.argouml.core.propertypanels.ui.UMLMessageReceiverListModel	297
org.argouml.core.propertypanels.ui.UMLGeneralizationParentListModel	298
org.argouml.core.propertypanels.ui.UMLMessageSenderListModel	298
org.argouml.core.propertypanels.ui.UMLModelElementClientDependencyListModel	299
org.argouml.core.propertypanels.ui.UMLModelElementSupplierDependencyListModel	299
org.argouml.core.propertypanels.ui.UMLTemplateParameterTemplateListModel	300
org.argouml.uml.GenCompositeClasses2	300
org.argouml.core.propertypanels.ui.UMLAssociationEndSpecificationListModel	301
org.argouml.core.propertypanels.ui.UMLCreateActionClassifierListModel	301
org.argouml.core.propertypanels.ui.UMLMessagePredecessorListModel	301
org.argouml.core.propertypanels.ui.UMLSignalContextListModel	301
org.argouml.core.propertypanels.ui.UMLParameterBehavioralFeatListModel	302
org.argouml.core.propertypanels.ui.UMLStateVertexContainerListModel	302
org.argouml.core.propertypanels.ui.UMLContainerResidentListModel	303
org.argouml.core.propertypanels.ui.UMLStateVertexIncomingListModel	303
org.argouml.core.propertypanels.ui.UMLGeneralizableElementGeneralizationListModel	304
org.argouml.core.propertypanels.ui.UMLStateVertexOutgoingListModel	304
org.argouml.core.propertypanels.ui.UMLGeneralizableElementSpecializationListModel	305
org.argouml.core.propertypanels.ui.UMLStimulusSenderListModel	305
org.argouml.core.propertypanels.ui.UMLExtensionPointUseCaseListModel	306
org.argouml.core.propertypanels.ui.UMLTransitionStateListModel	306
org.argouml.core.propertypanels.ui.UMLTransitionSourceListModel	307
org.argouml.core.propertypanels.ui.UMLTransitionStatemachineListModel	307
org.argouml.core.propertypanels.ui.UMLAssociationEndAssociationListModel	308
org.argouml.core.propertypanels.ui.UMLExtendExtensionListModel	308
org.argouml.core.propertypanels.ui.UMLStateMachineTopListModel	309
org.argouml.core.propertypanels.ui.UMLUseCaseExtendListModel	309
org.argouml.core.propertypanels.ui.UMLDependencyClientListModel	310
org.argouml.core.propertypanels.ui.UMLUseCaseIncludeListModel	310
org.argouml.uml.diagram.DiagramUtils	311
org.argouml.uml.diagram.ui.ModeAddToDiagram	311
org.argouml.profile.internal.ocl.EvaluateExpression	312
org.argouml.profile.internal.ocl.uml14.CollectionsModelInterpreter	312
org.argouml.profile.internal.ocl.ContextApplicable	312
org.argouml.profile.internal.ocl.uml14.ModelAccessModelInterpreter	312
org.argouml.profile.internal.ocl.uml14.Uml14ModelInterpreter	312
org.argouml.profile.internal.ocl.uml14.OclAPIModelInterpreter	312
org.argouml.profile.internal.ui.PropPanelCritic	312
org.argouml.ui.explorer.rules.GoProfileToCritics	312
org.argouml.profile.internal.ocl.CompositeModelInterpreter	312
org.argouml.profile.internal.ocl.ComputeTriggers	312
org.argouml.profile.internal.ocl.CrOCL	312
org.argouml.profile.internal.ocl.EvaluateInvariant	312
org.argouml.profile.internal.ocl.LambdaEvaluator	312
org.argouml.profile.internal.ocl.ModelInterpreter	312
org.argouml.profile.internal.ocl.OclInterpreter	312
org.argouml.profile.internal.ocl.uml14.Bag	312
org.argouml.profile.internal.ocl.uml14.HashBag	312
org.argouml.profile.internal.ocl.InvalidOclException	312
org.argouml.profile.internal.ocl.uml14.OclType	312
org.argouml.util.PredicateTrue	313
org.argouml.cognitive.ui.AbstractGoList2	313
org.argouml.activity2.ActivityDiagramModule	314
org.argouml.activity2.diagram.ActivityDiagramFactory	314
org.argouml.core.propertypanels.ui.ExpressionBodyField	315
org.argouml.core.propertypanels.ui.ExpressionLanguageField	315
org.argouml.core.propertypanels.ui.ExpressionModel	315
org.argouml.uml.ui.UMLDerivedCheckBox	316
org.argouml.uml.ui.UMLTaggedValueCheckBox	316
org.argouml.application.events.ArgoHelpEvent	317
org.argouml.ui.HelpListener	317
org.argouml.uml.diagram.ui.ArgoModeCreateFigText	318
org.argouml.gefext.ArgoFigRRect	318
org.argouml.gefext.ArgoModeCreateFigPoly	319
org.argouml.gefext.ArgoModeCreateFigRect	319
org.argouml.gefext.ArgoFigRect	320
